smiles,ID,docking_score
Cc1ccc(C)c(NC(=O)[C@H](C[C@@H]2COCCO2)C(F)(F)F)c1,ZINC000665054437,-7.09495
C[C@@H]1C[C@@H](C)[C@@H](C(=O)Nc2ccc3ccn(C)c(=O)c3c2)O1,ZINC000284586319,-7.07195
CC(C)c1csc(CNC(=O)CCNS(C)(=O)=O)n1,ZINC000178139127,-7.039689999999999
COc1ccccc1/C=C\C(=O)N(C)CC(=O)N1CCNCC1,ZINC000493527363,-7.05267
CCc1cnc(CCNC(=O)N[C@@H](CCOC)c2ccco2)s1,ZINC000355936633,-6.99843
COc1c(Cl)cccc1NC(=O)N[C@H]1CCOC(C)(C)C1,ZINC000163300282,-6.92052
Cn1cc(C[C@@H](CO)CNC(=O)CCc2ccc(C(N)=O)cc2)cn1,ZINC000574459866,-6.87771
CC(C)c1ccc(C(=O)N[C@H]2CCN3CCCC[C@H]23)cn1,ZINC000269373084,-7.12735
COc1cc(NC(=O)NC2(C(F)(F)F)CC2)ccn1,ZINC000640132873,-6.84506
O=C(c1cccc2nc(O)oc21)N1CCC[C@@H](Oc2ccccc2)C1,ZINC000337430401,-6.81628
O=C(Nc1ccc2c(c1)CCC(=O)N2)c1scc2c1OCCO2,ZINC000653564852,-6.787999999999999
C[C@@H]1C[C@@H](C)[C@@H](C(=O)NCCc2nc3ccccc3o2)O1,ZINC000515673529,-6.793810000000001
CC1(C(=O)NCc2ccc(Oc3cccnc3)c(F)c2)CCC1,ZINC000267314455,-6.66625
C[C@H](NCc1ccc(CS(C)(=O)=O)cc1)[C@@H]1CC12CC2,ZINC000527855070,-6.62937
CNC(=O)NCCC(=O)NCCc1nc2cc(Cl)ccc2s1,ZINC000292687010,-6.63789
O=C(C[C@H]1CCCO1)N1CCCc2c(F)cccc21,ZINC000531370902,-6.633360000000001
Cc1nc(/C=C\C(=O)N(C)Cc2ccc(N3CCOCC3)cc2)cs1,ZINC000096793784,-6.53266
CSc1cc(CNC(=O)NCc2ccc3c(c2)OCO3)ccn1,ZINC000357086645,-6.49547
Cc1nn(C)c(C)c1C[C@H](C)C(=O)NC[C@@H]1CCCCO1,ZINC000266000753,-6.50976
CC(C)(O)CN(C(=O)CCOc1cccc(C(N)=O)c1)C1CC1,ZINC000190079728,-6.48931
COCC[C@H](COC)NC(=O)C(=O)Nc1ccc(C)cc1F,ZINC000354896740,-6.48155
C[C@H]1CCC[C@@H](NC(=O)C2(c3cccnc3)CC2)C1,ZINC000576878316,-6.47932
FC(F)CN1CC[C@H](NCc2ccc(O[C@@H]3CCOC3)cc2)C1,ZINC000657493390,-6.47728
Cc1ccc(O)c(C(=O)N[C@H]2CN(C3CC3)C[C@@H]2C)c1,ZINC000268154721,-7.0759
CCOc1ccccc1C[S@@](=O)CC(=O)N(C)Cc1ccccc1,ZINC000531111601,-6.42857
O=C(c1ccn(-c2ccc(F)cc2)n1)N1C[C@]2(CCCO2)[C@@H]1C1CC1,ZINC000295083226,-6.44056
CC(C)(C)CC(=O)NCC(=O)N(Cc1cccc(O)c1)CC1CC1,ZINC000115159302,-6.4141
CC(C)n1cnc(S(=O)(=O)N[C@H]2C[C@H](O)C2(C)C)c1,ZINC000188123391,-6.37288
Cc1ccc(NC(=O)N(C)[C@H]2CCNC2)c(OCC(=O)N(C)C)c1,ZINC000556957876,-6.37721
COc1cc(C)c(S(=O)(=O)NC[C@@H](C)CN2CCCC2)cc1C,ZINC000055265075,-6.377190000000001
C[C@H](NC(=O)c1c(C2CCC2)cnn1C)c1ccsc1,ZINC000614522392,-6.334219999999999
CC(C)c1nnnn1CC(=O)N[C@H]1CCc2ncnn2C1,ZINC000174225481,-6.35391
CC1=CC[C@@](C)(C(=O)NCCN(C)S(=O)(=O)c2cccs2)CC1,ZINC000612699822,-6.25331
N#Cc1cn(C[C@H]2CCC[C@@H](O)C2)c2ccccc2c1=O,ZINC000291740508,-6.2432
O=C(NC[C@]1(CCO)CCOC1)Nc1ccc2c(c1)CCC(=O)N2,ZINC000354314049,-6.19546
C[C@H]1CC[C@@]2(CCN(C(=O)NCc3nc(C(N)=O)cs3)C2)C1,ZINC000661892666,-6.1312
N#Cc1c2c(cnc1N1CC[C@H](CCCO)C1)CCC2,ZINC000425274254,-6.1177
CCC(=O)N1CC[C@H](NC(=O)N[C@H]2CCCO[C@@H]2c2ccncc2)C1,ZINC000275523134,-6.14945
O=C(NCc1ncoc1-c1ccccc1)NC1CCCCCC1,ZINC000371161355,-6.14132
CC(C)C[C@H]1CCCN(C(=O)C(=O)N2CCN([C@H]3CCNC3)CC2)C1,ZINC000332381127,-6.14283
COc1ccc([N+](=O)[O-])c(C(=O)N2CC[C@@H](n3cc(C)cn3)C2)c1,ZINC000290341355,-6.1441300000000005
CC(C)c1cc(CNC(=O)C(=O)N2CCO[C@@]3(CCO[C@@H]3C)C2)on1,ZINC000672735372,-6.0857
COc1cc(CN(C(=O)c2ccccc2F)C2CC2)ccc1O,ZINC000157471919,-6.08336
CCC[C@H]1CCCC[C@H]1NC(=O)N=c1cc[nH]cc1F,ZINC000545442319,-6.06291
COc1cc([C@H](C)NC2CCC3(CC3)CC2)ccc1S(C)(=O)=O,ZINC000278675379,-7.050510000000001
CCCOc1cc(C)ccc1CNCc1ccc2c(c1)NC(=O)CO2,ZINC000352674570,-7.0451
CCN(C)[C@H](C(=O)Nc1ccc(CNC(N)=O)cc1)c1ccccc1,ZINC000068308633,-7.01255
C[C@@H]1CN(C(=O)c2c[nH]c(C(=O)N3CCCC3)c2)C[C@@H]1O,ZINC000351856495,-6.02789
CC(C)c1ccc(C(=O)OCCNC(=O)OC(C)(C)C)nc1,ZINC000496646297,-6.00473
COc1ncc(/C=C/C(=O)N[C@@H]2CCC(=O)N[C@@H]2[C@@H]2CCCO2)cn1,ZINC000365996567,-5.98259
COC[C@@H](NC(=O)c1ncoc1C)c1ccc(F)cc1,ZINC000437388326,-5.97624
COCCOc1cc(C)ccc1CNC(=O)N[C@@H](C)c1ccccn1,ZINC000152458388,-5.95729
O=C(N[C@H](c1ccccc1)C(F)F)[C@@H]1C[C@]12CCOC2,ZINC000351511106,-5.9228
C[C@H](NC(=O)N1CCC(c2ccc(F)cc2)CC1)[C@H]1CCOC1,ZINC000360900012,-5.88736
Cc1ccc(F)cc1CSC[C@H]1CCCS(=O)(=O)C1,ZINC000285190549,-5.859380000000001
CCOC(=O)[C@H](C)N(Cc1coc(-c2ccc(OC)cc2)n1)C1CC1,ZINC000190813974,-5.86798
Fc1cc(/C=N\c2ccc(Cl)c(Cl)c2)ccc1N1CCOCC1,ZINC000409133233,-5.80919
C[C@H](NC(=O)c1ncccc1O)c1ccccc1Cl,ZINC000049512108,-5.80912
CC(C)c1ccc(CN(C(=O)CN(C)CC(F)F)C2CC2)cc1,ZINC000507846990,-5.804819999999999
C[C@@H](N[C@H]1CN(C2CC2)C[C@H]1C)C1(S(C)(=O)=O)CC1,ZINC000353988782,-5.80747
O=C(Cc1coc(-c2cccs2)n1)NCc1nc2ccccc2o1,ZINC000647757055,-5.76
COCCCn1cc(C(=O)Nc2ccc(N3CCCCC3)cn2)cn1,ZINC000528139067,-5.76109
N#Cc1ccc2c(c1)CC[C@H]2NC(=O)Cc1nc[nH]n1,ZINC000601534646,-5.7339
C[C@H](CNC(=O)[C@H]1CC(=O)N(C)[C@@H]1c1cnn(C)c1)C1CCCCC1,ZINC000620368460,-5.72395
CC(C)(C)OC(=O)N1CC[C@@](C)(CN2C[C@H]3CC[C@@H](C2)O3)C1,ZINC000375607253,-5.70941
CCN(CCOCCO)C(=O)Nc1c(F)cc(F)cc1Br,ZINC000282315102,-5.64831
Cc1cc(N2C[C@@]3(C)CNC[C@@]3(C)C2)nc(C2CC2)n1,ZINC000630540149,-5.66139
CN(CC(=O)N1CCCC1)C(=O)Cc1ccn(-c2ccc(F)cc2)n1,ZINC000607884338,-5.61879
C[C@@H]1CCCCN(C(=O)COc2ccsc2Cl)C1,ZINC000341681668,-5.628769999999999
C[C@@H]1C[C@H](c2nc(-c3ccc([N+](=O)[O-])o3)no2)CO1,ZINC000351140187,-5.57179
CC(C)(C)c1nsc(Sc2nc3c([nH]2)CCC3)n1,ZINC000572249450,-5.5794
C[C@H](CC[S@](C)=O)Nc1ncc(Cl)cc1Br,ZINC000159638255,-5.58245
CN[C@@H](C)Cc1noc(-c2oc3ccccc3c2CSC)n1,ZINC000592355406,-6.999810000000001
Cn1cc(-c2noc(C34CCCN3CCC4)n2)cn1,ZINC000351186299,-6.987369999999999
CCC1(CN[C@@H](C)c2ccc(-n3ccnc3)cc2)COC1,ZINC000393961380,-6.98359
CSCc1cnc(CNC2CCC(C(N)=O)CC2)s1,ZINC000339254759,-6.96265
CC[C@@H]1CN(C(=O)c2cc(-c3ccccn3)no2)[C@@H](C)CO1,ZINC000650478086,-5.52044
COc1ccc2c(c1)CCN(C(=O)c1c(C)[nH]nc1C(C)C)CC2,ZINC000364757590,-5.53073
O=C1CN(Cc2ccc(OC(F)F)c(F)c2)CN1CC(F)(F)F,ZINC000488568755,-5.4131
Cc1nocc1CNC1(c2ccc(Cl)cc2)CCOCC1,ZINC000339278906,-5.36065
CCN1CCN(C(=O)C(=O)N2CCC[C@@](C)(OC)C2)CC1,ZINC000459816487,-5.34486
CC(C)(C)c1ccn(Cc2noc(C3CC3)n2)c(=O)c1,ZINC000289738165,-5.32811
CO[C@@H]1CN2C(=O)N(c3ccc(N4CCCC4)nc3)C(=O)[C@]2(C)C1,ZINC000630511720,-5.33154
CO[C@H](C(=O)Nc1cn(C)nc1-c1ccccc1)c1ccccc1,ZINC000357492701,-5.27966
Cc1ccc(/C=C\C(=O)Nc2cccc(S(C)(=O)=O)c2)nc1,ZINC000492535473,-5.29515
CCOC(=O)c1ccc(CS(=O)(=O)N2C[C@@H](C)OC[C@H]2C)cc1,ZINC000295238690,-5.20955
COC(=O)CCCCC(=O)NCc1ccc(-c2ccncc2)cc1,ZINC000370436592,-5.24735
CCOC(=O)C(C)(C)Cc1nc(CCCn2ccccc2=O)no1,ZINC000350041280,-5.25759
O=S(=O)(CCc1cccs1)N1CCO[C@H](C(F)(F)F)C1,ZINC000683463667,-5.21597
CCC(=O)Nc1cccc(CNC(=O)[C@@H](C)NC2CC2)c1,ZINC000647923109,-5.13852
C[S@@](=O)CCCNS(=O)(=O)c1ccc(Cl)cc1Cl,ZINC000429831649,-5.01106
C[C@@H]1CCC(C)(C)N1C(=O)Nc1cnn(C)c1C(F)F,ZINC000639893171,-5.04028
CC[C@H]1C(=O)NCCN1C(=O)Nc1ccc(S(C)(=O)=O)nc1,ZINC000264391666,-4.98414
CCN(C(=O)c1ccc(OCC(F)F)nc1)C1CCCC1,ZINC000090225338,-4.89792
C#C[C@@H](NC(=O)N[C@H](C)CC(=O)NC)c1ccc(F)cc1,ZINC000491294706,-4.91032
O=C(NCC1(c2ccccc2Br)CC1)C12CC(C1)C2,ZINC000625777330,-4.942880000000001
CCCn1c2ccccc2nc1CN1C[C@H]2CCC[C@H]21,ZINC000353915305,-6.93831
O=C(C[C@@H]1COCCN1)NCCOc1ncccc1Cl,ZINC000285761338,-6.93353
CCN1CCC[C@@H](CNC(=O)NCc2ccc3c(c2)OCCCO3)C1,ZINC000105237263,-6.932110000000001
CS(=O)(=O)CCNS(=O)(=O)c1ccc(Cl)c(-c2nnn[nH]2)c1,ZINC000281683969,-4.853269999999999
CN1Cc2c(cccc2NS(=O)(=O)N2CCOCC2)C1=O,ZINC000333903746,-4.88223
C[C@H](C(=O)NC(=O)NCC(F)(F)F)N1C[C@@H](C)[C@H](C)C1,ZINC000362430577,-4.82482
CO[C@@H](Cc1ccccc1)c1noc([C@H]2C[C@@H]2C)n1,ZINC000651347181,-4.8230900000000005
CC[C@@H](C)[C@H](C)N(C(=O)CN1CC(C)(C)C1)C1CC1,ZINC000577505451,-4.67247
CC1(C)CCCN1C(=O)N[C@@H](CC(F)(F)F)c1ccccc1,ZINC000480616140,-4.68195
Cc1nn(C)cc1S(=O)(=O)N1C[C@@H]2COC[C@]2(C(=O)OC(C)(C)C)C1,ZINC000594839101,-4.717219999999999
COCCCCNC(=O)C(=O)Nc1ccc(-c2cnc(C)o2)cc1,ZINC000041783451,-4.6273
COC(=O)C12CC(C1)CN2S(=O)(=O)c1ccccc1[N+](=O)[O-],ZINC000594828677,-4.45826
C=CCCn1cc(CN2C[C@H](C)OC(C)(C)C2)nn1,ZINC000653507741,-4.39806
C=C(C)CNC(=O)N(C)Cc1cc(OC)ccc1Br,ZINC000429021752,-4.47397
COc1ccnc(N(C)C(=O)COCc2cc(C)no2)n1,ZINC000577189416,-4.27206
Cc1ccncc1CNC(=O)N1C[C@H](C2CC2)[C@H]1C1CC1,ZINC000459035806,-4.20311
COCCN(C[C@@H](C)COC)[C@@H]1CCS(=O)(=O)C1,ZINC000554878800,-3.9033
COC(=O)C[C@@H](C)C(=O)NCc1nc(C(=O)OC)co1,ZINC000593842455,-3.2667900000000003
CCCCNC(=O)CN(C)C(=O)c1ccc(=O)n(C)c1,ZINC000216172282,-3.68563
C[C@H](C(=O)N1CCO[C@]2(CCc3ccccc32)C1)c1ncccc1F,ZINC000346835621,-3.64812
CCn1cnc(C(=O)NCCOCCC(C)C)c1,ZINC000667359107,-3.7559
C=CCS(=O)(=O)N(C)CCOc1ccc(F)cc1,ZINC000435660378,-3.58516
C=CCOCCn1c(-c2ccccc2C)noc1=O,ZINC000338550876,-3.10753
C=CCCCCNC(=O)NC[C@H]1CCCC(=O)N1,ZINC000434366765,-2.76607
CCC(F)(F)CNC(=O)N(C)Cc1nc(C)no1,ZINC000637418519,-2.9613
C[C@@H](C(=O)NCCc1cccs1)N1CC[C@@H](O)[C@H](C2CCCC2)C1,ZINC000514658755,-9.16942
Cc1ccc(C(=O)Nc2cnc3c(c2)C[C@H](N)CC3)c(F)c1F,ZINC000638153856,-8.41029
C[C@H](CCc1ccc2c(c1)OCO2)NC(=O)c1cccc(C(N)=O)n1,ZINC000543799222,-8.57403
Cc1cccc([C@@H](C)NC(=O)NC[C@H]2CCN(C(C)C)C2)c1,ZINC000652413608,-6.90609
COc1cc(NC(=O)COCCN)ccc1Cl,ZINC000232201738,-6.89619
C=CCCC[C@H](C)NC(=O)C(=O)NCC1(c2cccc(F)c2)CC1,ZINC000352312849,-8.14875
Cc1ccccc1O[C@@H]1CCCC[C@@H]1NCCc1ccncc1,ZINC000564388522,-8.21013
O=C(Nc1ccn(Cc2ccccc2)n1)N1CCO[C@@H]2CCC[C@H]21,ZINC000363031869,-8.10554
CC(C)Oc1ncccc1NC(=O)C(=O)N1CC[C@H]2CC[C@@H](C1)N2C,ZINC000173239059,-7.88301
CCc1nnc(CNC(=O)NC[C@H](c2ccccc2)C(F)(F)F)s1,ZINC000292379277,-7.97352
Cc1c(Cl)cccc1NC(=O)CCNC(=O)c1ccnc(C2CC2)n1,ZINC000069700134,-7.84616
CC(=O)NC[C@@H]1CCCN(C(=O)N[C@H](c2ccccc2)C(F)F)C1,ZINC000296823269,-7.71768
CCn1ncc(C)c1NC(=O)C(=O)N[C@H](C)COCC(F)(F)F,ZINC000657591487,-7.633369999999999
C[C@H]1Cc2cc(C(=O)N3CCC[C@H](O)C3)ccc2N1S(C)(=O)=O,ZINC000070870998,-7.64751
CC(C)CCc1ccc(NC(=O)N2CC[C@@H](c3nccn3C)C2)nc1,ZINC000569925428,-7.602589999999999
CO[C@@](C)(CNC(=O)N1CCC(O)CC1)COCc1ccccc1,ZINC000666051048,-7.57256
COCc1noc([C@@H](C)N2CCC(Oc3ccc(F)cc3)CC2)n1,ZINC000181888339,-7.582889999999999
C[C@@H]1C[C@H](NC(=O)C(=O)NCCCC2CC2)C(=O)N1c1ccccc1,ZINC000673087133,-7.54857
C[C@H]1CN(C(=O)CCNC(=O)c2ccco2)C[C@H](C)C1(F)F,ZINC000628384965,-7.46863
O=C(NCCCO[C@H]1CCCc2ccccc21)N[C@@H]1CCC[C@H]1O,ZINC000458393413,-7.44362
N#Cc1ccc(C(=O)N[C@]2(C#N)CCc3ccccc3C2)s1,ZINC000350124697,-7.407960000000001
Cc1oc(-c2cccs2)nc1CN1C[C@H]2OCCN(C)[C@@H]2C1,ZINC000121100163,-7.37675
Clc1ccc(-n2ncc3c2ncnc3SCCn2cccn2)cc1,ZINC000126709043,-6.86562
C[C@@H]1CCNC[C@@H]1NC(=O)[C@]1(c2ccccc2)CNC(=O)C1,ZINC000576413042,-6.85663
COC(=O)c1ccc(CN(C)CCC(=O)Nc2cc(C)on2)nc1,ZINC000599444516,-6.859889999999999
Cc1nc2ccc(NC(=O)N3CCC(CF)CC3)cc2s1,ZINC000297550716,-7.310919999999999
C[C@@H](C(=O)N1CCNC(=O)[C@H]1c1cccs1)n1cncn1,ZINC000081295415,-7.30578
Cc1nc2n(n1)CCC[C@H]2NC(=O)NC[C@@H](CO)Cc1ccco1,ZINC000531200905,-7.220569999999999
C[C@H](SCCO[C@H]1CC1(F)F)C(=O)NCc1cccs1,ZINC000596398691,-7.18023
COc1ccccc1C(=O)C(=O)Nc1nc2cc(Cl)ccc2n1C,ZINC000185754245,-7.182010000000001
CCCC(C)(C)NC(=O)C(=O)Nc1ccc2c(c1)CCCC(=O)N2,ZINC000563254666,-7.143960000000001
CN(Cc1ccsc1)C(=O)NC[C@H]1CC(=O)N(C2CC2)C1,ZINC000679630395,-7.12219
Cc1nc2cc(Br)cc(NC(=O)N[C@H]3CC[C@H](O)CC3)c2o1,ZINC000455166912,-7.10127
C[C@@H]1C[C@@H](CNC(=O)Nc2ccc3c(c2)C(=O)NCC3)[C@@H](C)O1,ZINC000668678278,-7.0767
CCC(CC)NC(=O)[C@@H](C)SCc1cc(=O)n2ccccc2n1,ZINC000042624132,-7.08281
O=C([C@@H]1C[C@]1(F)c1ccccc1)N1CCN(c2ncccc2F)CC1,ZINC000412212471,-7.01284
COc1ccc([C@@H](C)C(=O)Nc2cccc(S(N)(=O)=O)c2)cc1,ZINC000107533484,-7.0198100000000005
C[C@@]1(CNC(=O)NCc2cccc(N3CCC3=O)c2)CCOC1,ZINC000555932946,-7.04312
CCC(CC)NC(=O)NCCc1ccc2c(c1)OCO2,ZINC000047620769,-7.04674
CCOc1c(OC)cc(CNC(=O)N[C@@H]2CS[C@@H](C)C2)cc1OC,ZINC000413194158,-6.988569999999999
N#Cc1cccc(NC(=O)C(=O)N2CCC[C@H](CCO)CC2)n1,ZINC000582485700,-6.98202
COc1ccc([C@H](NC(=O)CN2CC[C@@H](O)[C@H](C)C2)C(C)C)cc1,ZINC000249592750,-6.880210000000001
Cc1cc(NC(=O)[C@H](C)SCC2CC(F)(F)C2)on1,ZINC000419517836,-6.89317
COc1ccc(CCCC(=O)NC[C@]2(O)CCC[C@@H]2C)c(OC)c1,ZINC000294161134,-6.901210000000001
CN(CCc1ccc(F)cc1)C(=O)[C@@H]1[C@@H]2Cc3ccccc3[C@@H]21,ZINC000624555042,-6.83023
CC(C)NS(=O)(=O)[C@@H]1CCN(c2cc(C#N)nc3ccccc32)C1,ZINC000135622286,-6.83098
C[C@H](NCc1cnn(-c2ccc(Cl)cc2)c1)C1CC1,ZINC000075801823,-6.79109
CNC(=O)NC1CCN(Cc2ccc(-c3cccc(F)c3)s2)CC1,ZINC000414549043,-6.77924
CNC(=O)[C@H](CCSC)NCc1ccc2[nH]ccc2c1,ZINC000573814422,-6.77905
c1cncc([C@@H]2CCC[C@@H](N[C@@H]3C[C@H]4C[C@H]4C3)C2)c1,ZINC000424197573,-6.80323
CCn1nccc1CN[C@@H]1C[C@@H](OCc2ccccc2)C1(C)C,ZINC000185735648,-6.80008
C[C@H](NC(=O)Nc1cc(Cl)ccc1Oc1ccccc1)C(N)=O,ZINC000192617487,-6.820639999999999
COc1cccc(CC2CCN(C(=O)C[C@@H]3CCN(C)C3)CC2)c1,ZINC000635809232,-6.80463
CO[C@H](C)c1noc(CN2CCCN([C@@H]3CCN(C)C3=O)CC2)n1,ZINC000330237676,-6.79927
C[C@H](CC(=O)N1[C@@H]2CC[C@H]1C[C@H](N)C2)C(=O)c1cccc(F)c1,ZINC000375257621,-6.79745
COC1CCN(CCNS(=O)(=O)CC23CCC(CC2)CC3)CC1,ZINC000644948031,-6.75177
CCC[C@@H](C)[C@H](CO)NC(=O)c1cccc([N+](=O)[O-])c1OC,ZINC000576830621,-6.70598
C[C@]1(C(=O)NC[C@H](Cc2ccccc2)C(F)(F)F)C[C@@H]1F,ZINC000424819780,-6.65688
O=C(Nc1ccc(F)cc1F)N1CCC[C@]2(CNC(=O)C2)C1,ZINC000408254560,-6.69078
N#Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1Cl,ZINC000005750370,-6.67134
CS(=O)(=O)Nc1cc(C(=O)NC[C@@H]2CCCO2)ccc1F,ZINC000123796828,-6.62294
CCO[C@@H]1C[C@@](N)(C(=O)NC[C@@H](O)COc2ccccc2)C1(C)C,ZINC000573363868,-6.631410000000001
Cc1cc([N+](=O)[O-])c(C)cc1NC(=O)NC[C@@H]1C[C@H]1C1CC1,ZINC000455248711,-6.57797
CO[C@@H](C)C(=O)NC1(c2cccc(C(F)(F)F)c2)CC1,ZINC000340099492,-6.60078
CC(C)c1ccc(CN(C)C(=O)/C=C\[C@H]2CCOC2)cc1,ZINC000493464496,-6.5102
Cn1nc(C2CCOCC2)cc1NC(=O)C(=O)NC[C@H]1CC1(C)C,ZINC000627327509,-6.50709
CN(CC(=O)N[C@H]1CCS(=O)(=O)C1)C(=O)COc1ccc(F)cc1,ZINC000052994382,-6.50294
O=C(c1cccc2cccc(O)c21)N1CCCCN1,ZINC000633043121,-6.450830000000001
CNC(=O)Cn1cnc(NC(=O)c2cc(OC)cs2)n1,ZINC000176913504,-6.45463
CC(C)c1noc(CCC(=O)N2CC[C@H](N(C)c3ccccc3)C2)n1,ZINC000619994711,-6.44312
C[C@@H]1CCCC[C@H]1OCCNC(=O)c1cc(S(C)(=O)=O)cs1,ZINC000160617462,-6.46229
CCc1nn(C)cc1C(=O)N=c1cc2ccccn2[nH]1,ZINC000520629577,-6.42699
O=C(CCc1ccc(OC(F)F)cc1)NCC1(CCO)CC1,ZINC000188029579,-6.43518
CC1(C)C[C@@]1(C#N)NC(=O)c1cc(F)c(Cl)nc1Cl,ZINC000291497944,-6.39674
CC(C)NS(=O)(=O)CCNC(=O)NCc1cnn(CC(F)(F)F)c1,ZINC000531919831,-6.40024
C[C@@](NC(=O)CCc1ccsc1)(C(N)=O)c1cccc(C(F)(F)F)c1,ZINC000177396779,-6.38137
COCCOCCC(=O)Nc1ccc(Br)c(C2CC2)n1,ZINC000297841809,-6.38051
CCCCO[C@H](C)C(=O)N[C@@H]1CC(=O)c2ccccc21,ZINC000354121387,-6.36909
CCN(C)C(=O)[C@@H](C)NC(=O)CCC(=O)CCC(=O)c1ccc(C)s1,ZINC000276611051,-6.35762
C=C(C)C[C@@H](C)C(=O)NCCCc1cc(OC)c(O)c(OC)c1,ZINC000622269934,-6.34544
COc1ccc(NC(=O)[C@H]2C[C@@H](O)C2)c2ccccc12,ZINC000636279682,-6.319719999999999
CC(C)CCOc1ccc(NC(=O)C(=O)N2CC[C@@H](CCO)C2)cc1,ZINC000355776975,-6.2847800000000005
CCN1C(=O)[C@H]2CN(C(=O)NC[C@H]3CCCC3(F)F)CCN2C1=O,ZINC000656184266,-6.27821
O=C(NCCc1ccncc1)N1CCC[C@@H]1c1ccc[nH]1,ZINC000268677230,-6.23531
Cc1ccsc1[C@H](CO)NC(=O)NC1CCC2(CC2)CC1,ZINC000584031226,-6.21081
CCn1nc(C)c(NC(=O)NCC2(CC)CCC2)c1C,ZINC000089480894,-6.19608
CS(=O)(=O)Nc1ccc(C(=O)N2CC[C@H](c3ccccc3)C2)cc1,ZINC000349687954,-6.1958
O=C(Nc1cc2c(cc1F)CCC(=O)N2)C(=O)N1C[C@H](O)C[C@H]1CO,ZINC000442255106,-6.13101
C[C@@H]1C[C@H](NC(=O)Nc2cnn(Cc3ccccc3)c2)c2ncnn21,ZINC000665606366,-6.11814
C[C@H](CNC(=O)N1CCO[C@H](C(F)(F)F)[C@H]1C)C1CC1,ZINC000660838293,-6.07489
CCc1nc(CN2C[C@@H]3CN(CC(=O)OC)C[C@H]3C2)no1,ZINC000370746087,-6.06973
CC1(C)CC[C@H](C(=O)NCc2ccc(C(N)=O)nc2)C1,ZINC000358989689,-6.03406
C[C@@H]1CN(C(=O)c2cn(C(C)(C)C)nn2)CCN1S(C)(=O)=O,ZINC000618677538,-6.00857
C[C@H](C(=O)N1CC[C@@H](O)[C@H](C2CCCC2)C1)N(C)C,ZINC000636020296,-5.9942400000000005
CN(C)CC[C@@H](NC(=O)COCCc1ccccc1)C(C)(C)C,ZINC000116130174,-6.693410000000001
Fc1cccnc1CN[C@H]1CCC[C@@H](C(F)(F)F)C1,ZINC000130264044,-6.72929
COc1ccc(OCc2ccccn2)c(CNCc2cc(C)[nH]n2)c1,ZINC000606470550,-6.725339999999999
Cc1ccc(NCc2ccc(C(F)(F)F)cc2C)nc1,ZINC000466431053,-6.71149
CC[C@H]1CC[C@@H](C(=O)NCc2cc(COC(C)(C)C)on2)O1,ZINC000274965683,-5.96597
Cc1ccc(OCCC(=O)NCC(F)F)c(Br)c1,ZINC000174550468,-5.95806
COc1cccc2c1OCCC[C@@H]2Nc1ccc2c(c1)nnn2C,ZINC000630061358,-5.90981
CCO[C@@H]1C[C@@H]1NC(=O)CN(C)C(=O)c1ccc(Br)o1,ZINC000555968061,-5.934740000000001
O=C(Cc1ccc(Cl)c(F)c1)N1CCCCCO1,ZINC000344459487,-5.894369999999999
Cc1cc(N[C@H]2C[C@@H](O)C2)c(C(F)(F)F)cc1[N+](=O)[O-],ZINC000450923516,-5.85962
NC(=O)c1cccc(CN(c2nc(C3CC3)ns2)C2CC2)c1,ZINC000450631026,-5.898630000000001
O=C(CCCNC(=O)Cc1ccc2c(c1)OCCO2)NC1CC1,ZINC000192583734,-5.861680000000001
COC(=O)c1ccc(NC[C@@H]2CCCCC2(F)F)cc1C(=O)OC,ZINC000594706389,-5.88392
CC(=O)NCCN(Cc1ccc(C)s1)C(=O)Cc1cc(C)no1,ZINC000563268099,-5.82535
CC(C)Oc1ccc(NC(=O)[C@H]2CCCc3c[nH]nc32)cc1,ZINC000378285190,-5.76213
C[C@@]1(CO)CCC[C@@H]1NC(=O)c1coc(Br)c1,ZINC000305064708,-5.71898
Cc1ccc(N(C)C2CCN(c3ccc(OC(F)F)cn3)CC2)nn1,ZINC000271455385,-5.71689
N#Cc1cc(O)cc(C(=O)N2CCN(CCO)CC2)c1,ZINC000614361633,-5.75742
CN(C)c1nc(CN2CCN3C(=O)C(=O)NC[C@H]3C2)ns1,ZINC000157129484,-5.74036
COC[C@@H](c1cccc(Cl)c1)N1C(=O)NC2(CCOCC2)C1=O,ZINC000345281789,-5.72131
CC(C)c1nc(N(C)C)nc(N2C[C@@H](C)C[C@H](O)C2)n1,ZINC000649563910,-5.75375
CCOC(C)(C)CNC(=O)c1c(Cl)c2ccccc2n1C,ZINC000275451292,-5.7091
C[C@]1(C(=O)N2CCOCCN2)C[C@@H]1c1ccccc1,ZINC000615483993,-5.69632
Cc1nc(NC(=O)N(C)C[C@H]2CC=CCC2)cs1,ZINC000639883311,-5.68544
CCOC(=O)[C@@H](CC(=O)N[C@H](C#N)C1CCCCC1)C(C)=O,ZINC000597342509,-5.69243
O=S(=O)(C[C@H]1CCCO1)NCCc1ccncc1,ZINC000268587457,-5.65792
C[C@H](NC(=O)NC[C@H]1CNCCCO1)C1CCCC1,ZINC000333449302,-5.665109999999999
COc1ccccc1[C@@H](N)C(=O)NCCc1ccccc1C,ZINC000429738659,-5.61696
