,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank,top_100
2509,ZINC000636453758,CCC[C@@H](C)NC(=O)NCC[C@@H](O)COCc1ccccc1,-6.907089999999999,CCC[C@@H](C)NC(=O)NCC[C@@H](O)COCc1ccccc1,-6.907089999999999,,-0.0,0,7008.0,0
6518,ZINC000279992893,O=C(Cn1ccc(C(F)(F)F)n1)N(CCCO)Cc1ccccn1,-6.9071,O=C(Cn1ccc(C(F)(F)F)n1)N(CCCO)Cc1ccccn1,-6.9071,,-0.0,0,7009.0,0
8761,ZINC000192798022,O=C(c1[nH]nc2c1CCCC2)N1CCO[C@H](c2ccc(F)cc2)C1,-6.90855,O=C(c1[nH]nc2c1CCCC2)N1CCO[C@H](c2ccc(F)cc2)C1,-6.90855,,-0.0,0,7010.0,0
2018,ZINC000659430429,CNC[C@@H](C)NC(=O)NCCNS(=O)(=O)c1ccccc1,-6.90862,CNC[C@@H](C)NC(=O)NCCNS(=O)(=O)c1ccccc1,-6.90862,,-0.0,0,7011.0,0
9220,ZINC000455763491,CC(C)[C@H]1OCC[C@@H]1CNC(=O)Nc1cnc(C#N)c(Cl)c1,-6.90868,CC(C)[C@H]1OCC[C@@H]1CNC(=O)Nc1cnc(C#N)c(Cl)c1,-6.90868,,-0.0,0,7012.0,0
317,ZINC000091189286,C[S@](=O)c1ccc(NC(=O)C(=O)NCc2cccs2)cc1F,-6.90877,C[S@+]([O-])c1ccc(NC(=O)C(=O)NCc2cccs2)cc1F,-6.90877,,-0.0,0,7013.0,0
8229,ZINC000573200531,C=CCC[C@H](CO)NC(=O)C(=O)Nc1ccc(CCC(C)C)cc1,-6.9088,C=CCC[C@H](CO)NC(=O)C(=O)Nc1ccc(CCC(C)C)cc1,-6.9088,,-0.0,0,7014.0,0
2511,ZINC000441130734,Cc1ccc(NC(=O)N2CCO[C@@H](c3ccco3)C2)c2[nH]ncc21,-6.9091,Cc1ccc(NC(=O)N2CCO[C@@H](c3ccco3)C2)c2[nH]ncc12,-6.9091,,-0.0,0,7015.0,0
7903,ZINC000446802114,Cc1c([C@H]2[C@H](CNC[C@@H](C)c3ccccc3)CC(=O)N2C)cnn1C,-6.90965,Cc1c([C@H]2[C@H](CNC[C@@H](C)c3ccccc3)CC(=O)N2C)cnn1C,-6.90965,,-0.0,0,7016.0,0
3334,ZINC000280312929,CN(C)C1CN(C(=O)Nc2cc([C@H]3CCCOC3)nn2C)C1,-6.909669999999999,CN(C)C1CN(C(=O)Nc2cc([C@H]3CCCOC3)nn2C)C1,-6.909669999999999,,-0.0,0,7017.0,0
9035,ZINC000048699870,Cc1noc(NC(=O)c2cc3cc(F)ccc3[nH]2)n1,-6.9098,Cc1noc(NC(=O)c2cc3cc(F)ccc3[nH]2)n1,-6.9098,,-0.0,0,7018.0,0
1728,ZINC000185533766,CCCCn1nccc1NC(=O)C(=O)N[C@H](CCO)c1ccco1,-6.91032,CCCCn1nccc1NC(=O)C(=O)N[C@H](CCO)c1ccco1,-6.91032,,-0.0,0,7019.0,0
8896,ZINC000538890769,O=C(CSc1cccc(Br)c1)N[C@@H](CO)CC(F)(F)F,-6.910360000000001,O=C(CSc1cccc(Br)c1)N[C@@H](CO)CC(F)(F)F,-6.910360000000001,,-0.0,0,7020.0,0
7431,ZINC000332810107,CO[C@H](CNC(=O)N1CCOC[C@H]1[C@@H]1CCCO1)c1ccc(Cl)cc1,-6.91058,CO[C@H](CNC(=O)N1CCOC[C@H]1[C@@H]1CCCO1)c1ccc(Cl)cc1,-6.91058,,-0.0,0,7021.0,0
8370,ZINC000630049270,C[C@](O)(C[C@H](O)CN1CC2(CCC2)[C@H]1c1ccccc1)C1CC1,-6.91309,C[C@](O)(C[C@H](O)CN1CC2(CCC2)[C@H]1c1ccccc1)C1CC1,-6.91309,,-0.0,0,7022.5,0
9216,ZINC000022986935,COc1cccc(C(=O)Cn2cnc3ccc(Br)cc3c2=O)c1,-6.91309,COc1cccc(C(=O)Cn2cnc3ccc(Br)cc3c2=O)c1,-6.91309,,-0.0,0,7022.5,0
5750,ZINC000640681592,CC(C)[C@@H]1C[C@@H](NC(=O)Nc2ccccc2-c2nnnn2C)CCO1,-6.91322,CC(C)[C@@H]1C[C@@H](NC(=O)Nc2ccccc2-c2nnnn2C)CCO1,-6.91322,,-0.0,0,7024.0,0
146,ZINC000171605876,CCSc1ccc([C@@H](C)NC(=O)N[C@H]2CCCOC2)cc1,-6.913310000000001,CCSc1ccc([C@@H](C)NC(=O)N[C@H]2CCCOC2)cc1,-6.913310000000001,,-0.0,0,7025.0,0
8369,ZINC000625870540,Cc1cc(C(=O)NC[C@@H]2CCC[C@@H]2O)c(C)n1C[C@@H]1CCCOC1,-6.91352,Cc1cc(C(=O)NC[C@@H]2CCC[C@@H]2O)c(C)n1C[C@@H]1CCCOC1,-6.91352,,-0.0,0,7026.0,0
4978,ZINC000465543797,C[C@H](CNC(=O)N1CCC(C(F)(F)F)CC1)N1CCCC[C@H]1C,-6.913539999999999,C[C@@H]1CCCCN1[C@H](C)CNC(=O)N1CCC(C(F)(F)F)CC1,-6.913539999999999,,-0.0,0,7027.0,0
4314,ZINC000556989316,COCCOc1ccc(CNC(=O)[C@H]2COc3ccccc3O2)nn1,-6.91419,COCCOc1ccc(CNC(=O)[C@H]2COc3ccccc3O2)nn1,-6.91419,,-0.0,0,7028.0,0
4609,ZINC000422555371,Cc1c(Cl)c(CNCCN2CCNCC2)nn1C,-6.914280000000001,Cc1c(Cl)c(CNCCN2CCNCC2)nn1C,-6.914280000000001,,-0.0,0,7029.0,0
7696,ZINC000454849326,CO[C@H]([C@@H](C)NC(=O)Nc1cnn(-c2ccccc2)c1)C1CC1,-6.914789999999999,CO[C@@H](C1CC1)[C@@H](C)NC(=O)Nc1cnn(-c2ccccc2)c1,-6.914789999999999,,-0.0,0,7030.0,0
761,ZINC000178179129,COc1cc(C(=O)N2CCc3ccc(F)cc32)ccc1F,-6.91533,COc1cc(C(=O)N2CCc3ccc(F)cc32)ccc1F,-6.91533,,-0.0,0,7031.0,0
8052,ZINC000485956321,C[C@@H](CC(C)(C)c1ccccc1)NC(=O)C[C@@H](O)CC(C)(C)C,-6.91538,C[C@@H](CC(C)(C)c1ccccc1)NC(=O)C[C@@H](O)CC(C)(C)C,-6.91538,,-0.0,0,7032.0,0
6974,ZINC000020637388,CCOc1ccc([C@@H]2[C@@H](C#N)C(=O)Nc3nc4ccccc4n32)cc1,-6.915839999999999,CCOc1ccc([C@@H]2[C@@H](C#N)C(=O)Nc3nc4ccccc4n32)cc1,-6.915839999999999,,-0.0,0,7033.0,0
6079,ZINC000332510841,C[C@@H]1[C@H](C)OCCN1C(=O)C(=O)N1CCC([C@@H]2OCCC[C@@H]2N)CC1,-6.91613,C[C@@H]1OCCN(C(=O)C(=O)N2CCC([C@@H]3OCCC[C@@H]3N)CC2)[C@@H]1C,-6.91613,,-0.0,0,7034.0,0
9712,ZINC000282125449,C[C@@H]1NC(=O)CC[C@H]1NC(=O)CCc1c[nH]c2ccccc12,-6.91675,C[C@@H]1NC(=O)CC[C@H]1NC(=O)CCc1c[nH]c2ccccc12,-6.91675,,-0.0,0,7035.0,0
4312,ZINC000544470182,COCCC[C@H](C)C(=O)Nc1cccc(C(F)F)c1Cl,-6.91705,COCCC[C@H](C)C(=O)Nc1cccc(C(F)F)c1Cl,-6.91705,,-0.0,0,7036.0,0
9032,ZINC000629682860,CO[C@H]1C[C@H](NC(=O)CCc2ccc3ccccc3n2)C1,-6.91787,CO[C@H]1C[C@H](NC(=O)CCc2ccc3ccccc3n2)C1,-6.91787,,-0.0,0,7037.5,0
594,ZINC000420917461,C[C@@H]1C[C@H](N2CCC(OCCN3CCCC3)CC2)CCO1,-6.91787,C[C@@H]1C[C@H](N2CCC(OCCN3CCCC3)CC2)CCO1,-6.91787,,-0.0,0,7037.5,0
8368,ZINC000599431151,N#CC1(C[C@@H](O)CN2CCC3(CCC(O)CC3)CC2)CCOCC1,-6.91792,N#CC1(C[C@@H](O)CN2CCC3(CCC(O)CC3)CC2)CCOCC1,-6.91792,,-0.0,0,7039.0,0
6229,ZINC000343747084,COCCN1CCN(C(=O)[C@H](C)Sc2ccccc2)C[C@@H]1C,-6.918130000000001,COCCN1CCN(C(=O)[C@H](C)Sc2ccccc2)C[C@@H]1C,-6.918130000000001,,-0.0,0,7040.0,0
3331,ZINC000571841998,N#CC1(CNC(=O)Cc2cccc3cccnc32)CC1,-6.9183,N#CC1(CNC(=O)Cc2cccc3cccnc23)CC1,-6.9183,,-0.0,0,7041.0,0
3168,ZINC000428928338,C[C@@H]1C[C@@H]1N1C[C@H](NC(=O)NCC(=O)NCc2ccco2)CC1=O,-6.919789999999999,C[C@@H]1C[C@@H]1N1C[C@H](NC(=O)NCC(=O)NCc2ccco2)CC1=O,-6.919789999999999,,-0.0,0,7042.0,0
1249,ZINC000421463427,Cc1ccc(C[C@@H](C)NC(=O)c2nn(C)c(C)c2Cl)s1,-6.92006,Cc1ccc(C[C@@H](C)NC(=O)c2nn(C)c(C)c2Cl)s1,-6.92006,,-0.0,0,7043.0,0
2672,ZINC000354663052,Cc1nn(CC(F)F)c(C)c1C(=O)NCc1cccnc1,-6.920160000000001,Cc1nn(CC(F)F)c(C)c1C(=O)NCc1cccnc1,-6.920160000000001,,-0.0,0,7044.0,0
2847,ZINC000163300282,COc1c(Cl)cccc1NC(=O)N[C@H]1CCOC(C)(C)C1,-6.92052,COc1c(Cl)cccc1NC(=O)N[C@H]1CCOC(C)(C)C1,-6.92052,,-0.0,0,7045.0,0
3497,ZINC000651435871,O=C(NCC[C@]1(O)CCCOC1)N1CCN(C(=O)c2ccco2)CC1,-6.921069999999999,O=C(NCC[C@]1(O)CCCOC1)N1CCN(C(=O)c2ccco2)CC1,-6.921069999999999,,-0.0,0,7046.0,0
4663,ZINC000274235841,CCO[C@@H]1C[C@@H](NC(=O)Nc2cccc(-c3noc(C)n3)c2)[C@H]1OC,-6.92148,CCO[C@@H]1C[C@@H](NC(=O)Nc2cccc(-c3noc(C)n3)c2)[C@H]1OC,-6.92148,,-0.0,0,7047.0,0
8531,ZINC000637975880,CO[C@@H]1CN[C@](C)(C(=O)N2CCO[C@@H](c3cccc(F)c3)C2)C1,-6.921810000000001,CO[C@@H]1CN[C@](C)(C(=O)N2CCO[C@@H](c3cccc(F)c3)C2)C1,-6.921810000000001,,-0.0,0,7048.0,0
2508,ZINC000375984926,C=CCN(CC)C(=O)N[C@@H]1CCN(Cc2ccc(F)cc2)C1=O,-6.92184,C=CCN(CC)C(=O)N[C@@H]1CCN(Cc2ccc(F)cc2)C1=O,-6.92184,,-0.0,0,7049.5,0
8754,ZINC000638039142,C[C@@H]1c2ccccc2CCN1Cc1ccc(S(N)(=O)=O)cc1,-6.92184,C[C@@H]1c2ccccc2CCN1Cc1ccc(S(N)(=O)=O)cc1,-6.92184,,-0.0,0,7049.5,0
5751,ZINC000635687755,COCCC1(CNC(=O)CC2CCN(CC(F)F)CC2)CCC1,-6.92197,COCCC1(CNC(=O)CC2CCN(CC(F)F)CC2)CCC1,-6.92197,,-0.0,0,7051.0,0
7124,ZINC000245529766,CCC(=O)N1CC[C@H](NC(=O)N[C@H]2CCO[C@@H](C(CC)CC)C2)C1,-6.92202,CCC(=O)N1CC[C@H](NC(=O)N[C@H]2CCO[C@@H](C(CC)CC)C2)C1,-6.92202,,-0.0,0,7052.0,0
7121,ZINC000155453038,O=C(NC[C@H]1[C@@H]2c3ccccc3CC[C@H]12)C1CCOCC1,-6.922280000000001,O=C(NC[C@@H]1[C@H]2CCc3ccccc3[C@H]21)C1CCOCC1,-6.922280000000001,,-0.0,0,7053.0,0
3328,ZINC000371062043,CCN1CCO[C@@H](CN2CCN(C(=O)[C@H]3CSC(=O)N3)CC2)C1,-6.92237,CCN1CCO[C@@H](CN2CCN(C(=O)[C@H]3CSC(=O)N3)CC2)C1,-6.92237,,-0.0,0,7054.0,0
8530,ZINC000636585636,CCOC[C@@H]1CN(C(=O)C(=O)N[C@H]2CCN3CCCC[C@@H]23)CCO1,-6.92285,CCOC[C@@H]1CN(C(=O)C(=O)N[C@H]2CCN3CCCC[C@@H]23)CCO1,-6.92285,,-0.0,0,7055.0,0
9710,ZINC000490774804,O[C@H](CNCc1ccc2c(c1)CCCC2)COCC1CC1,-6.92322,O[C@H](CNCc1ccc2c(c1)CCCC2)COCC1CC1,-6.92322,,-0.0,0,7056.0,0
1353,ZINC000449934461,CC[C@@H]1C[C@H]1C(=O)NC[C@H]1CCCN(C)[C@@H]1c1cccs1,-6.923610000000001,CC[C@@H]1C[C@H]1C(=O)NC[C@H]1CCCN(C)[C@@H]1c1cccs1,-6.923610000000001,,-0.0,0,7057.0,0
6228,ZINC000427640298,Cc1ccc([C@H]2OCCC[C@H]2CNC(=O)CC(=O)NCC2CC2)cc1,-6.9245600000000005,Cc1ccc([C@H]2OCCC[C@H]2CNC(=O)CC(=O)NCC2CC2)cc1,-6.9245600000000005,,-0.0,0,7058.0,0
2016,ZINC000414955460,CCCNC(=O)c1ccc(NC(=O)NCCC[C@@H]2CCCN2)cc1,-6.925489999999999,CCCNC(=O)c1ccc(NC(=O)NCCC[C@@H]2CCCN2)cc1,-6.925489999999999,,-0.0,0,7059.0,0
1727,ZINC000413036221,CNC(=O)c1ccc(NC(=O)[C@@H]2CCO[C@H]2c2ccc(Cl)cc2)cc1,-6.9259,CNC(=O)c1ccc(NC(=O)[C@@H]2CCO[C@H]2c2ccc(Cl)cc2)cc1,-6.9259,,-0.0,0,7060.0,0
9714,ZINC000340026834,Cc1nn(C)c(C)c1-c1cc(C(=O)NC[C@@H]2CCC[C@H]2C)n[nH]1,-6.92598,Cc1nn(C)c(C)c1-c1cc(C(=O)NC[C@@H]2CCC[C@H]2C)n[nH]1,-6.92598,,-0.0,0,7061.0,0
143,ZINC000339087186,CN(C)c1cccc(CNC(=O)c2ccncc2Cl)n1,-6.92599,CN(C)c1cccc(CNC(=O)c2ccncc2Cl)n1,-6.92599,,-0.0,0,7062.0,0
5127,ZINC000192437387,COC(=O)C1CCC(NCCc2ccc(OC)c(OC)c2)CC1,-6.92616,COC(=O)C1CCC(NCCc2ccc(OC)c(OC)c2)CC1,-6.92616,,-0.0,0,7063.0,0
9034,ZINC000279013866,COC[C@H](NCc1cc(=O)oc2c(C)c(O)ccc12)[C@@H]1CCCO1,-6.92623,COC[C@H](NCc1cc(=O)oc2c(C)c(O)ccc12)[C@@H]1CCCO1,-6.92623,,-0.0,0,7064.0,0
5130,ZINC000419611860,C[C@H](CNC(=O)C(=O)N1CC[C@@](C)(CN)C1)Oc1ccc(F)cc1,-6.92645,C[C@H](CNC(=O)C(=O)N1CC[C@@](C)(CN)C1)Oc1ccc(F)cc1,-6.92645,,-0.0,0,7065.0,0
8536,ZINC000648069699,OCC1([C@@H](NC[C@@H]2CNc3ccnn3C2)c2ccccc2)CC=CC1,-6.926539999999999,OCC1([C@@H](NC[C@@H]2CNc3ccnn3C2)c2ccccc2)CC=CC1,-6.926539999999999,,-0.0,0,7066.0,0
7697,ZINC000488718080,CN1CC[C@@]2(CCN(c3nccc(C(F)F)n3)C2)C1,-6.92661,CN1CC[C@@]2(CCN(c3nccc(C(F)F)n3)C2)C1,-6.92661,,-0.0,0,7067.0,0
3803,ZINC000587732263,CNC(=O)C(C)(C)CNC(=O)C(=O)N[C@@H](C)c1cccc(C#N)c1,-6.9270000000000005,CNC(=O)C(C)(C)CNC(=O)C(=O)N[C@@H](C)c1cccc(C#N)c1,-6.9270000000000005,,-0.0,0,7068.0,0
9527,ZINC000631376235,CCc1ccc(F)cc1C(=O)NCC[C@H](O)C(F)(F)F,-6.927239999999999,CCc1ccc(F)cc1C(=O)NCC[C@H](O)C(F)(F)F,-6.927239999999999,,-0.0,0,7069.0,0
3499,ZINC000332191216,C[C@@H]1NC(=O)CC[C@H]1NC(=O)C(=O)N1CCC[C@H](c2ncc[nH]2)C1,-6.92736,C[C@@H]1NC(=O)CC[C@H]1NC(=O)C(=O)N1CCC[C@H](c2ncc[nH]2)C1,-6.92736,,-0.0,0,7070.0,0
460,ZINC000525169239,CCc1nc([C@@H]2CN(C(=O)c3cn4cccnc4n3)CCO2)n[nH]1,-6.92782,CCc1nc([C@@H]2CN(C(=O)c3cn4cccnc4n3)CCO2)n[nH]1,-6.92782,,-0.0,0,7071.0,0
7426,ZINC000333876294,Cn1nccc1[C@H]1[C@@H](C(=O)N=c2nc(C(C)(C)C)[nH]s2)CC(=O)N1C,-6.92868,CN1C(=O)C[C@H](C(=O)N=c2nc(C(C)(C)C)[nH]s2)[C@@H]1c1ccnn1C,-6.92868,,-0.0,0,7072.0,0
7695,ZINC000055383047,O=C(CCn1cncn1)NC[C@H](c1ccccc1)N1CCCC1,-6.92932,O=C(CCn1cncn1)NC[C@H](c1ccccc1)N1CCCC1,-6.92932,,-0.0,0,7073.0,0
9711,ZINC000191372239,CC[C@]1(CO)CCCN1C(=O)C(=O)Nc1cnc(Cl)c(C)c1,-6.92975,CC[C@]1(CO)CCCN1C(=O)C(=O)Nc1cnc(Cl)c(C)c1,-6.92975,,-0.0,0,7074.0,0
459,ZINC000427627460,Cc1ccc(C)c(NC(=O)C(=O)N[C@@H]2[C@@H]3CCC[C@@H]32)c1,-6.9299800000000005,Cc1ccc(C)c(NC(=O)C(=O)N[C@@H]2[C@@H]3CCC[C@@H]32)c1,-6.9299800000000005,,-0.0,0,7075.0,0
7256,ZINC000291520718,C[C@@H](NC(=O)C[C@@H](O)CC(C)(C)C)c1ccc(S(C)(=O)=O)cc1,-6.93008,C[C@@H](NC(=O)C[C@@H](O)CC(C)(C)C)c1ccc(S(C)(=O)=O)cc1,-6.93008,,-0.0,0,7076.0,0
8534,ZINC000638950523,CC[C@@H]1C[C@@H](C(=O)N[C@H]2CC[C@H](CN)CC2)CCO1,-6.93017,CC[C@@H]1C[C@@H](C(=O)N[C@H]2CC[C@H](CN)CC2)CCO1,-6.93017,,-0.0,0,7077.5,0
314,ZINC000295499771,O=C(c1ccnn1CC(F)(F)F)N1CC[C@H](Oc2ccc(Cl)cc2)C1,-6.93017,O=C(c1ccnn1CC(F)(F)F)N1CC[C@H](Oc2ccc(Cl)cc2)C1,-6.93017,,-0.0,0,7077.5,0
1572,ZINC000352535337,CSc1cc2c(cc1CNc1ccc(CCO)nc1)OCCO2,-6.930339999999999,CSc1cc2c(cc1CNc1ccc(CCO)nc1)OCCO2,-6.930339999999999,,-0.0,0,7079.0,0
8537,ZINC000649116785,CC[C@@H]1CCC[C@@H]1C(=O)N[C@@H]1CCN(C(=O)C2CC2)C[C@H]1C,-6.9305,CC[C@@H]1CCC[C@@H]1C(=O)N[C@@H]1CCN(C(=O)C2CC2)C[C@H]1C,-6.9305,,-0.0,0,7080.0,0
1862,ZINC000471085007,Cn1ccnc1[C@@H]1CN(Cc2sccc2Br)CCN1C,-6.93192,CN1CCN(Cc2sccc2Br)C[C@H]1c1nccn1C,-6.93192,,-0.0,0,7081.0,0
2940,ZINC000105237263,CCN1CCC[C@@H](CNC(=O)NCc2ccc3c(c2)OCCCO3)C1,-6.932110000000001,CCN1CCC[C@@H](CNC(=O)NCc2ccc3c(c2)OCCCO3)C1,-6.932110000000001,,-0.0,0,7082.0,0
9713,ZINC000494826810,Cn1cc([C@@H](CO)NCc2coc(-c3cccc(F)c3)n2)cn1,-6.93222,Cn1cc([C@@H](CO)NCc2coc(-c3cccc(F)c3)n2)cn1,-6.93222,,-0.0,0,7083.0,0
5129,ZINC000466788567,CO[C@H](CNC(=O)N1CCN(c2ccccc2C)CC1)C(C)C,-6.93268,CO[C@H](CNC(=O)N1CCN(c2ccccc2C)CC1)C(C)C,-6.93268,,-0.0,0,7084.0,0
4832,ZINC000293760098,CN(C[C@@H](O)Cc1ccccc1)C(=O)c1cc(C(C)(C)C)nn1C,-6.93314,CN(C[C@@H](O)Cc1ccccc1)C(=O)c1cc(C(C)(C)C)nn1C,-6.93314,,-0.0,0,7085.0,0
144,ZINC000621382287,CC1(C)CC[C@@H](CO)N(Cc2ccsc2Cl)C1,-6.93325,CC1(C)CC[C@@H](CO)N(Cc2ccsc2Cl)C1,-6.93325,,-0.0,0,7086.0,0
1250,ZINC000288683671,CC[C@@H](CSC)NC(=O)C(=O)N1CCC[C@@H](c2n[nH]c(C)n2)C1,-6.93335,CC[C@@H](CSC)NC(=O)C(=O)N1CCC[C@@H](c2n[nH]c(C)n2)C1,-6.93335,,-0.0,0,7087.0,0
8895,ZINC000078369735,O=C(Nc1nc(-c2cccs2)cs1)c1cc(C2CC2)on1,-6.93341,O=C(Nc1nc(-c2cccs2)cs1)c1cc(C2CC2)on1,-6.93341,,-0.0,0,7088.0,0
2939,ZINC000285761338,O=C(C[C@@H]1COCCN1)NCCOc1ncccc1Cl,-6.93353,O=C(C[C@@H]1COCCN1)NCCOc1ncccc1Cl,-6.93353,,-0.0,0,7089.0,0
1570,ZINC000423896771,CCCC[C@H](N)C(=O)N[C@H]1CCO[C@@H](c2ccccc2)C1,-6.933839999999999,CCCC[C@H](N)C(=O)N[C@H]1CCO[C@@H](c2ccccc2)C1,-6.933839999999999,,-0.0,0,7090.0,0
145,ZINC000508753277,Cc1[nH]nc(C(=O)NCc2ccc(S(=O)(=O)CCO)cc2)c1[N+](=O)[O-],-6.933910000000001,Cc1[nH]nc(C(=O)NCc2ccc(S(=O)(=O)CCO)cc2)c1[N+](=O)[O-],-6.933910000000001,,-0.0,0,7091.0,0
6174,ZINC000305713530,OC[C@@]1(NCC#Cc2ccc(F)cc2)CCc2ccccc21,-6.934089999999999,OC[C@@]1(NCC#Cc2ccc(F)cc2)CCc2ccccc21,-6.934089999999999,,-0.0,0,7092.0,0
1069,ZINC000152343507,C[C@@H](N[C@H]1CCC(=O)N(C)C1)c1cccc(OCC(=O)N(C)C)c1,-6.93423,C[C@@H](N[C@H]1CCC(=O)N(C)C1)c1cccc(OCC(=O)N(C)C)c1,-6.93423,,-0.0,0,7093.0,0
596,ZINC000282584803,Cc1cc(F)ccc1NC(=O)N[C@@H]1CCC(=O)N[C@H]1C,-6.934260000000001,Cc1cc(F)ccc1NC(=O)N[C@@H]1CCC(=O)N[C@H]1C,-6.934260000000001,,-0.0,0,7094.0,0
2340,ZINC000077523070,Cc1ccnn1CC(=O)N1CCN(c2ccccc2C)C[C@H]1C,-6.93437,Cc1ccccc1N1CCN(C(=O)Cn2nccc2C)[C@H](C)C1,-6.93437,,-0.0,0,7095.0,0
313,ZINC000634239269,CNc1snc(C)c1C(=O)Nc1cc(C)cc(C)c1O,-6.93503,CNc1snc(C)c1C(=O)Nc1cc(C)cc(C)c1O,-6.93503,,-0.0,0,7096.0,0
4977,ZINC000341467446,C[C@@H](C(=O)NC1CC1)N1CCC(C(C)(C)C)CC1,-6.93543,C[C@@H](C(=O)NC1CC1)N1CCC(C(C)(C)C)CC1,-6.93543,,-0.0,0,7097.0,0
1863,ZINC000266587083,C[C@@H]1COCCN1C(=O)C(=O)Nc1ccc(N2CCSCC2)cc1,-6.93605,C[C@@H]1COCCN1C(=O)C(=O)Nc1ccc(N2CCSCC2)cc1,-6.93605,,-0.0,0,7098.0,0
4128,ZINC000344833899,CCOc1ccc(NC(=O)C(=O)N[C@H]2CS(=O)(=O)C[C@H]2C)cc1,-6.936160000000001,CCOc1ccc(NC(=O)C(=O)N[C@H]2CS(=O)(=O)C[C@H]2C)cc1,-6.936160000000001,,-0.0,0,7099.0,0
6173,ZINC000369792250,Cc1nc(CNC(=O)NC[C@H]2CCN(C)[C@H]2c2cccs2)no1,-6.93625,Cc1nc(CNC(=O)NC[C@H]2CCN(C)[C@H]2c2cccs2)no1,-6.93625,,-0.0,0,7100.0,0
9033,ZINC000648874716,CCc1nccn1[C@@H](C)CC(=O)N[C@H](CO)Cc1ccccc1C,-6.938269999999999,CCc1nccn1[C@@H](C)CC(=O)N[C@H](CO)Cc1ccccc1C,-6.938269999999999,,-0.0,0,7101.0,0
2938,ZINC000353915305,CCCn1c2ccccc2nc1CN1C[C@H]2CCC[C@H]21,-6.93831,CCCn1c(CN2C[C@H]3CCC[C@H]32)nc2ccccc21,-6.93831,,-0.0,0,7102.0,0
8894,ZINC000347006893,Cc1oc(-c2cccs2)nc1CC(=O)N(C)[C@@H]1CCN(C2CC2)C1,-6.938680000000001,Cc1oc(-c2cccs2)nc1CC(=O)N(C)[C@@H]1CCN(C2CC2)C1,-6.938680000000001,,-0.0,0,7103.0,0
8538,ZINC000658803712,CC(C)[C@H](NC(=O)C(=O)Nc1ccccc1CC(F)(F)F)C1CC1,-6.940010000000001,CC(C)[C@H](NC(=O)C(=O)Nc1ccccc1CC(F)(F)F)C1CC1,-6.940010000000001,,-0.0,0,7104.0,0
9878,ZINC000630714372,Cc1nccc(-c2cccc(NC(=O)[C@@H]3C[C@H](C)O[C@H]3C)c2)n1,-6.94038,Cc1nccc(-c2cccc(NC(=O)[C@@H]3C[C@H](C)O[C@H]3C)c2)n1,-6.94038,,-0.0,0,7105.0,0
9879,ZINC000194105773,CC[C@@](C)(CO)NC(=O)Nc1ccc2c(c1)CC(=O)N2C,-6.94045,CC[C@@](C)(CO)NC(=O)Nc1ccc2c(c1)CC(=O)N2C,-6.94045,,-0.0,0,7106.0,0
5753,ZINC000338914814,CC1CCN(C(=O)C(=O)N[C@@H]2CCCc3ccc(F)cc32)CC1,-6.94062,CC1CCN(C(=O)C(=O)N[C@@H]2CCCc3ccc(F)cc32)CC1,-6.94062,,-0.0,0,7107.0,0
1248,ZINC000589046011,CC(C)(C)NS(=O)(=O)CCNC(=O)C(=O)c1ccc(Cl)cc1,-6.9409,CC(C)(C)NS(=O)(=O)CCNC(=O)C(=O)c1ccc(Cl)cc1,-6.9409,,-0.0,0,7108.0,0
4610,ZINC000639488227,CC(=O)CN1CCC[C@@H](CN2CCCC[C@@H]2C)C1,-6.94185,CC(=O)CN1CCC[C@@H](CN2CCCC[C@@H]2C)C1,-6.94185,,-0.0,0,7109.0,0
1071,ZINC000640233217,CCCCCNC(=O)Nc1cccc2c(O)nccc12,-6.9421,CCCCCNC(=O)Nc1cccc2c(O)nccc12,-6.9421,,-0.0,0,7110.0,0
7902,ZINC000444360335,CC(=O)Nc1ccc(CC(=O)N2CCC(N(C)C[C@@H](C)O)CC2)cc1,-6.942260000000001,CC(=O)Nc1ccc(CC(=O)N2CCC(N(C)C[C@@H](C)O)CC2)cc1,-6.942260000000001,,-0.0,0,7111.0,0
3329,ZINC000358301774,CCCN(CC)C[C@H](C)NC(=O)c1csc([N+](=O)[O-])c1,-6.94232,CCCN(CC)C[C@H](C)NC(=O)c1csc([N+](=O)[O-])c1,-6.94232,,-0.0,0,7112.0,0
7125,ZINC000247179010,C[C@H](NC(=O)c1cccs1)C(=O)N1CCS(=O)(=O)[C@@H](C)[C@H]1C,-6.94312,C[C@H](NC(=O)c1cccs1)C(=O)N1CCS(=O)(=O)[C@@H](C)[C@H]1C,-6.94312,,-0.0,0,7113.0,0
1571,ZINC000637807237,Cc1cc(C)c(C(=O)N2CCCC[C@H]2[C@H](C)N)s1,-6.94315,Cc1cc(C)c(C(=O)N2CCCC[C@H]2[C@H](C)N)s1,-6.94315,,-0.0,0,7114.0,0
4503,ZINC000633351319,C[C@@H](C(=O)NC1(C2(C)CC2)CC1)n1ccc(C(F)(F)F)n1,-6.943289999999999,C[C@@H](C(=O)NC1(C2(C)CC2)CC1)n1ccc(C(F)(F)F)n1,-6.943289999999999,,-0.0,0,7115.0,0
