,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
860,ZINC000289783285,C[C@@]1(C[C@H]2CCCN2Cc2cc3ccccc3s2)NC(=O)NC1=O,-7.86322,C[C@@]1(C[C@H]2CCCN2Cc2cc3ccccc3s2)NC(=O)NC1=O,-7.86322,,-0.0,0,9142.0
3120,ZINC000351603293,Cc1cc(-c2nc(C(C3CCC3)C3CCC3)no2)cc(O)n1,-4.83796,Cc1cc(-c2nc(C(C3CCC3)C3CCC3)no2)cc(O)n1,-4.83796,,-0.0,0,1030.0
3846,ZINC000425141608,Cc1ccc([C@H]2C[C@@H]2C(=O)NCCNc2ccccn2)cc1,-6.12575,Cc1ccc([C@H]2C[C@@H]2C(=O)NCCNc2ccccn2)cc1,-6.12575,,-0.0,0,4335.0
7199,ZINC000175719169,COCCCC(=O)N1CC[C@H](c2ccccc2)[C@@H]1C,-4.96476,COCCCC(=O)N1CC[C@H](c2ccccc2)[C@@H]1C,-4.96476,,-0.0,0,1223.0
9716,ZINC000360158499,CCc1nc([C@@H]2CCCN(CCN3CCCC3=O)C2)no1,-6.8825,CCc1nc([C@@H]2CCCN(CCN3CCCC3=O)C2)no1,-6.8825,,-0.0,0,6927.0
2680,ZINC000521129400,CSC1(CNc2cc(N3CCN(C)C(=O)C3)ncn2)CCN(C)CC1,-6.86247,CSC1(CNc2cc(N3CCN(C)C(=O)C3)ncn2)CCN(C)CC1,-6.86247,,-0.0,0,6872.0
2870,ZINC000556957876,Cc1ccc(NC(=O)N(C)[C@H]2CCNC2)c(OCC(=O)N(C)C)c1,-6.37721,Cc1ccc(NC(=O)N(C)[C@H]2CCNC2)c(OCC(=O)N(C)C)c1,-6.37721,,-0.0,0,5188.0
2958,ZINC000667359107,CCn1cnc(C(=O)NCCOCCC(C)C)c1,-3.7559,CCn1cnc(C(=O)NCCOCCC(C)C)c1,-3.7559,,-0.0,0,218.0
49,ZINC000091810666,CCCNC(=O)CN1CC=C(c2ccc(OCC)cc2)CC1,-5.72132,CCCNC(=O)CN1CC=C(c2ccc(OCC)cc2)CC1,-5.72132,,-0.0,0,3014.0
8330,ZINC000356526019,COCC1=CCN(C(=O)c2cc(-c3ccccc3)ns2)CC1,-5.73786,COCC1=CCN(C(=O)c2cc(-c3ccccc3)ns2)CC1,-5.73786,,-0.0,0,3065.0
9863,ZINC000275190364,CC1(C)[C@H](O)C[C@@H]1NC(=O)[C@H](O)Cc1cccc(C(F)(F)F)c1,-7.21238,CC1(C)[C@H](O)C[C@@H]1NC(=O)[C@H](O)Cc1cccc(C(F)(F)F)c1,-7.21238,,-0.0,0,7863.0
3923,ZINC000332698282,CCN1CCC(N(C)C(=O)c2cc(-c3ccccn3)no2)CC1,-6.63691,CCN1CCC(N(C)C(=O)c2cc(-c3ccccn3)no2)CC1,-6.63691,,-0.0,0,6050.0
5947,ZINC000634059472,CO[C@H]1CN(C(=O)CSc2cc(C)ccc2C)[C@@](C)(CO)C1,-6.2721800000000005,CO[C@H]1CN(C(=O)CSc2cc(C)ccc2C)[C@@](C)(CO)C1,-6.2721800000000005,,-0.0,0,4840.0
905,ZINC000515322595,O=C(N[C@H]1CCCOCC1)C(=O)N1CCN2CCCC[C@H]2C1,-7.22058,O=C(N[C@H]1CCCOCC1)C(=O)N1CCN2CCCC[C@H]2C1,-7.22058,,-0.0,0,7890.0
3819,ZINC000266652861,O=C(NC[C@@H]1CCC[C@@]12NC(=O)NC2=O)c1csc([N+](=O)[O-])c1,-6.649210000000001,O=C1NC(=O)[C@]2(CCC[C@H]2CNC(=O)c2csc([N+](=O)[O-])c2)N1,-6.649210000000001,,-0.0,0,6098.0
4861,ZINC000363175571,O=C(N[C@H]1CCc2n[nH]cc2C1)[C@H]1CCCc2ccccc21,-6.39645,O=C(N[C@H]1CCc2n[nH]cc2C1)[C@H]1CCCc2ccccc21,-6.39645,,-0.0,0,5250.0
9331,ZINC000571261240,Cc1cc(=O)c(C(=O)NC[C@]2(CO)C[C@H]2c2ccccc2)cn1C,-7.77035,Cc1cc(=O)c(C(=O)NC[C@]2(CO)C[C@H]2c2ccccc2)cn1C,-7.77035,,-0.0,0,9001.0
733,ZINC000285523865,COc1cc([N+](=O)[O-])ccc1NC(=O)CN1C[C@H](F)C[C@H]1C(N)=O,-7.34823,COc1cc([N+](=O)[O-])ccc1NC(=O)CN1C[C@H](F)C[C@H]1C(N)=O,-7.34823,,-0.0,0,8199.0
6480,ZINC000593275725,CS(=O)(=O)N1CC[C@H](NC(=O)CCCCCC#N)C1,-4.41866,CS(=O)(=O)N1CC[C@H](NC(=O)CCCCCC#N)C1,-4.41866,,-0.0,0,587.0
6311,ZINC000128763216,COCCn1nc(C)c(NC(=O)[C@H]2C[C@H]2c2sccc2C)c1C,-5.41595,COCCn1nc(C)c(NC(=O)[C@H]2C[C@H]2c2sccc2C)c1C,-5.41595,,-0.0,0,2194.0
8515,ZINC000638208990,CC[C@@H]1CN(C(=O)c2ccc(N3C[C@@H](C)O[C@@H](C)C3)cc2)CC[C@H]1N,-7.30932,CC[C@@H]1CN(C(=O)c2ccc(N3C[C@@H](C)O[C@@H](C)C3)cc2)CC[C@H]1N,-7.30932,,-0.0,0,8098.0
1981,ZINC000640664382,O=C(Nc1ccnn1CC1CCC1)NC1(CO)CCCC1,-3.13958,O=C(Nc1ccnn1CC1CCC1)NC1(CO)CCCC1,-3.13958,,-0.0,0,76.0
4971,ZINC000652954588,O=C(NCC[C@]1(O)CCCOC1)c1cc2n(n1)CCC2,-7.08206,O=C(NCC[C@]1(O)CCCOC1)c1cc2n(n1)CCC2,-7.08206,,-0.0,0,7506.0
9724,ZINC000420099661,C[C@H](c1ccc(F)cc1)N(C)C(=O)C(=O)NCC1(C)CCNCC1,-6.78861,C[C@H](c1ccc(F)cc1)N(C)C(=O)C(=O)NCC1(C)CCNCC1,-6.78861,,-0.0,0,6628.0
8456,ZINC000631082740,CC[C@H]1CN(C(=O)C(C)C)CC[C@@H]1NCc1cnc(CCOC)s1,-5.04523,CC[C@H]1CN(C(=O)C(C)C)CC[C@@H]1NCc1cnc(CCOC)s1,-5.04523,,-0.0,0,1379.0
9176,ZINC000275614172,COc1cc(NC(=O)CCCC[C@@H]2SC[C@H]3NC(=O)N[C@@H]32)ccc1F,-7.52013,COc1cc(NC(=O)CCCC[C@@H]2SC[C@H]3NC(=O)N[C@H]23)ccc1F,-7.52013,,-0.0,0,8569.0
7056,ZINC000073271583,CO[C@@]1(C)C[C@@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C1(C)C,-5.08343,CO[C@@]1(C)C[C@@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C1(C)C,-5.08343,,-0.0,0,1458.0
8807,ZINC000331123969,COC(=O)c1cc(CN2CCC[C@@H](CNC(C)=O)C2)cn1C,-6.10593,COC(=O)c1cc(CN2CCC[C@@H](CNC(C)=O)C2)cn1C,-6.10593,,-0.0,0,4273.0
8702,ZINC000174508815,Cc1cccc(O[C@H](C)CNC(=O)c2n[nH]c(=O)c3ccccc32)c1,-7.88876,Cc1cccc(O[C@H](C)CNC(=O)c2n[nH]c(=O)c3ccccc23)c1,-7.88876,,-0.0,0,9180.0
1527,ZINC000454183944,CCCCCNC(=O)NC[C@@H]1CCOC2(CCC2)C1,-4.31613,CCCCCNC(=O)NC[C@@H]1CCOC2(CCC2)C1,-4.31613,,-0.0,0,502.0
8926,ZINC000292048988,CCN(CC)c1ccc(NC(=O)CCc2cncc(C)c2)cn1,-6.4408,CCN(CC)c1ccc(NC(=O)CCc2cncc(C)c2)cn1,-6.4408,,-0.0,0,5390.0
4206,ZINC000558002225,CCO[C@H]1C[C@H]1NC(=O)N1C[C@H](C(N)=O)[C@@H](c2cnn(C)c2)C1,-5.776009999999999,CCO[C@H]1C[C@H]1NC(=O)N1C[C@H](C(N)=O)[C@@H](c2cnn(C)c2)C1,-5.776009999999999,,-0.0,0,3177.0
62,ZINC000364524368,COC[C@@H](C)NC(=O)NC(=O)CN1CCC[C@H]1C1CCC1,-5.40123,COC[C@@H](C)NC(=O)NC(=O)CN1CCC[C@H]1C1CCC1,-5.40123,,-0.0,0,2163.0
4714,ZINC000359013545,CCOC(=O)C[C@@H](C)CNC(=O)c1ccc(OC2CCCC2)nc1,-6.155959999999999,CCOC(=O)C[C@@H](C)CNC(=O)c1ccc(OC2CCCC2)nc1,-6.155959999999999,,-0.0,0,4440.0
7244,ZINC000276116895,C[C@@H](CCNC(=O)C(=O)Nc1c2c(nn1C)CCC2)CC(C)(C)C,-7.27158,C[C@@H](CCNC(=O)C(=O)Nc1c2c(nn1C)CCC2)CC(C)(C)C,-7.27158,,-0.0,0,8022.0
5660,ZINC000654447403,Cc1cccnc1[C@H](NC(=O)N1CC2(CC2(F)F)C1)C(C)C,-5.87832,Cc1cccnc1[C@H](NC(=O)N1CC2(C1)CC2(F)F)C(C)C,-5.87832,,-0.0,0,3492.0
7057,ZINC000105849238,Cc1nn(C)c(C)c1[C@H]1CCCN1C(=O)c1ccc(OC(C)C)nc1,-5.09341,Cc1nn(C)c(C)c1[C@H]1CCCN1C(=O)c1ccc(OC(C)C)nc1,-5.09341,,-0.0,0,1471.0
8738,ZINC000188941390,CC(C)(O)CN1CCN(C(=O)c2cc(N3CCCC3)ccn2)CC1,-7.15995,CC(C)(O)CN1CCN(C(=O)c2cc(N3CCCC3)ccn2)CC1,-7.15995,,-0.0,0,7720.0
6718,ZINC000617728492,Cc1ccc(C[C@H](C)C(=O)NCCN2C[C@H](C)OC[C@H]2C)cc1,-5.42543,Cc1ccc(C[C@H](C)C(=O)NCCN2C[C@H](C)OC[C@H]2C)cc1,-5.42543,,-0.0,0,2214.0
999,ZINC000635331160,CC(C)c1nccn1CC(=O)N1C[C@@H](C)c2ccccc21,-7.857539999999999,CC(C)c1nccn1CC(=O)N1C[C@@H](C)c2ccccc21,-7.857539999999999,,-0.0,0,9133.0
6674,ZINC000294035588,CCn1ccnc1[C@@H]1CCCCN1Cc1nnc2n1CCCC2,-6.36196,CCn1ccnc1[C@@H]1CCCCN1Cc1nnc2n1CCCC2,-6.36196,,-0.0,0,5149.0
1421,ZINC000150956752,CCCNc1nnc(SCc2nc(-c3cccs3)n[nH]2)s1,-6.89018,CCCNc1nnc(SCc2nc(-c3cccs3)n[nH]2)s1,-6.89018,,-0.0,0,6956.0
6492,ZINC000448667588,CCCCN(C(=O)c1sc(COCC)nc1C)C1CC1,-3.20573,CCCCN(C(=O)c1sc(COCC)nc1C)C1CC1,-3.20573,,-0.0,0,87.0
3228,ZINC000569865464,Cc1noc([C@@H]2CN(C(=O)c3cccc4oc(O)nc43)CCN2C)n1,-5.84822,Cc1noc([C@@H]2CN(C(=O)c3cccc4oc(O)nc34)CCN2C)n1,-5.84822,,-0.0,0,3394.0
5176,ZINC000335938897,C[C@@H]1CCCC[C@H]1N(C)C(=O)CN1CCN(C)CC1(C)C,-6.23417,C[C@@H]1CCCC[C@H]1N(C)C(=O)CN1CCN(C)CC1(C)C,-6.23417,,-0.0,0,4708.0
2746,ZINC000449632093,CO[C@H]1C[C@@H](N(C)Cc2ccc(C)cn2)C12CCC2,-5.859319999999999,CO[C@H]1C[C@@H](N(C)Cc2ccc(C)cn2)C12CCC2,-5.859319999999999,,-0.0,0,3427.0
14,ZINC000143599361,C=CCCOCC(=O)NCc1ccccc1CN1CCCC1,-6.48235,C=CCCOCC(=O)NCc1ccccc1CN1CCCC1,-6.48235,,-0.0,0,5532.0
2701,ZINC000166569116,CC[C@@H](NCc1ccc(F)cc1F)c1cccc(F)c1,-7.47571,CC[C@@H](NCc1ccc(F)cc1F)c1cccc(F)c1,-7.47571,,-0.0,0,8491.0
5015,ZINC000572854623,CCC[C@@H](NC(N)=O)C(=O)NCc1nccn1CC,-6.31379,CCC[C@@H](NC(N)=O)C(=O)NCc1nccn1CC,-6.31379,,-0.0,0,4959.0
5443,ZINC000353713998,CCCCN1CCCC[C@@H]1CNC(=O)N1CC[C@](C)(C(N)=O)C1,-7.231330000000001,CCCCN1CCCC[C@@H]1CNC(=O)N1CC[C@](C)(C(N)=O)C1,-7.231330000000001,,-0.0,0,7917.0
4998,ZINC000646498143,Cc1cnnn1-c1ccc(NC(=O)N(C)C(C2CC2)C2CC2)cc1,-6.43243,Cc1cnnn1-c1ccc(NC(=O)N(C)C(C2CC2)C2CC2)cc1,-6.43243,,-0.0,0,5367.0
8561,ZINC000662947907,CC(C)[C@H](N)CCN(C)C(=O)C(=O)N1CCC[C@](O)(C2CC2)C1,-6.61843,CC(C)[C@H](N)CCN(C)C(=O)C(=O)N1CCC[C@](O)(C2CC2)C1,-6.61843,,-0.0,0,5978.0
3305,ZINC000279997408,Cn1cncc1CCC(=O)NC[C@@H](O)COc1ccc2c(c1)OCO2,-7.864960000000001,Cn1cncc1CCC(=O)NC[C@@H](O)COc1ccc2c(c1)OCO2,-7.864960000000001,,-0.0,0,9146.0
1345,ZINC000352224326,N#CCc1cccc(Br)c1OCc1nccs1,-5.44252,N#CCc1cccc(Br)c1OCc1nccs1,-5.44252,,-0.0,0,2252.0
7623,ZINC000356345133,CC(C)[C@H](C)CNC(=O)C(=O)N1CCN(C[C@H](C)O)[C@@H](C)C1,-6.2966,CC(C)[C@H](C)CNC(=O)C(=O)N1CCN(C[C@H](C)O)[C@@H](C)C1,-6.2966,,-0.0,0,4899.0
1608,ZINC000293730434,c1csc([C@H](NCc2cccc(CN3CCCC3)c2)c2nnc[nH]2)c1,-6.32782,c1cc(CN[C@H](c2nnc[nH]2)c2cccs2)cc(CN2CCCC2)c1,-6.32782,,-0.0,0,5012.0
7088,ZINC000083715754,COCCCCCNC(=O)N[C@H]1CCCn2nc(C)nc21,-3.66702,COCCCCCNC(=O)N[C@H]1CCCn2nc(C)nc21,-3.66702,,-0.0,0,193.0
7375,ZINC000262902774,COc1cc(C(=O)NC[C@@H](OC)C(=O)O)ccc1OCC(C)C,-4.48963,COc1cc(C(=O)NC[C@@H](OC)C(=O)O)ccc1OCC(C)C,-4.48963,,-0.0,0,650.0
2891,ZINC000365996567,COc1ncc(/C=C/C(=O)N[C@@H]2CCC(=O)N[C@@H]2[C@@H]2CCCO2)cn1,-5.98259,COc1ncc(/C=C/C(=O)N[C@@H]2CCC(=O)N[C@@H]2[C@@H]2CCCO2)cn1,-5.98259,,-0.0,0,3849.0
1475,ZINC000491509703,COC(=O)N(C)CCCC(=O)N1CCN(CC2CCOCC2)CC1,-5.88181,COC(=O)N(C)CCCC(=O)N1CCN(CC2CCOCC2)CC1,-5.88181,,-0.0,0,3503.0
8648,ZINC000668506953,CO[C@@H]1CS(=O)(=O)C[C@@H]1N[C@H](C)CC(C)(C)c1ccccc1,-4.96553,CO[C@@H]1CS(=O)(=O)C[C@@H]1N[C@H](C)CC(C)(C)c1ccccc1,-4.96553,,-0.0,0,1226.0
272,ZINC000346101246,COC(=O)[C@H](CO)NC(=O)[C@H]1CN(Cc2ccccc2)C[C@H]1C,-7.66211,COC(=O)[C@H](CO)NC(=O)[C@H]1CN(Cc2ccccc2)C[C@H]1C,-7.66211,,-0.0,0,8843.0
7534,ZINC000339305584,CC(C)(C)[C@@H]1OCCC[C@@H]1CNC(=O)C(=O)N1CCCC1,-4.59006,CC(C)(C)[C@@H]1OCCC[C@@H]1CNC(=O)C(=O)N1CCCC1,-4.59006,,-0.0,0,738.0
8191,ZINC000495871493,CC[C@H](C)[C@](C)(O)CNC(=O)NCCNC(=O)OC,-2.51002,CC[C@H](C)[C@](C)(O)CNC(=O)NCCNC(=O)OC,-2.51002,,-0.0,0,20.0
1607,ZINC000365177243,NC(=O)c1ccc(N[C@H]2CCOc3c(Cl)c(Cl)ccc32)nn1,-6.39089,NC(=O)c1ccc(N[C@H]2CCOc3c2ccc(Cl)c3Cl)nn1,-6.39089,,-0.0,0,5236.0
3627,ZINC000188733906,C[C@H]1CN(CCCCNC(=O)[C@H]2C[C@H](F)CN2)C[C@H](C)O1,-8.53633,C[C@H]1CN(CCCCNC(=O)[C@H]2C[C@H](F)CN2)C[C@H](C)O1,-8.53633,,-0.0,0,9735.0
5928,ZINC000328651455,C[C@@H]1C[C@H](C)[C@H](C(=O)N2CCn3ncnc3C2)O1,-6.6106,C[C@@H]1C[C@H](C)[C@H](C(=O)N2CCn3ncnc3C2)O1,-6.6106,,-0.0,0,5951.0
687,ZINC000641067248,CCc1cccc(Cn2cc(C(=O)C3CCC3)nn2)c1,-5.45016,CCc1cccc(Cn2cc(C(=O)C3CCC3)nn2)c1,-5.45016,,-0.0,0,2264.0
563,ZINC000636115095,Cc1ccc(SCC(=O)NC(C)(C)c2nc(C)cc(O)n2)cc1,-7.811560000000001,Cc1ccc(SCC(=O)NC(C)(C)c2nc(C)cc(O)n2)cc1,-7.811560000000001,,-0.0,0,9060.0
8969,ZINC000274064773,CS(=O)(=O)[C@H]1CCCN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1,-5.49191,CS(=O)(=O)[C@H]1CCCN(C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1,-5.49191,,-0.0,0,2368.0
7316,ZINC000287015886,CNC(=O)OC[C@@H]1CCCCN1C(=O)NCc1nnc2n1CCCC2,-5.91886,CNC(=O)OC[C@@H]1CCCCN1C(=O)NCc1nnc2n1CCCC2,-5.91886,,-0.0,0,3641.0
1024,ZINC000647095025,Cc1ccc(C)c(C(=O)CCC(=O)N2CCC(O)(CN)CC2)c1,-7.895119999999999,Cc1ccc(C)c(C(=O)CCC(=O)N2CCC(O)(CN)CC2)c1,-7.895119999999999,,-0.0,0,9189.0
4413,ZINC000644351942,CN1CCS(=O)(=O)C[C@@H]1CC(=O)N1CC[C@H](OCc2ccncc2)C1,-5.28403,CN1CCS(=O)(=O)C[C@@H]1CC(=O)N1CC[C@H](OCc2ccncc2)C1,-5.28403,,-0.0,0,1868.0
2672,ZINC000354663052,Cc1nn(CC(F)F)c(C)c1C(=O)NCc1cccnc1,-6.920160000000001,Cc1nn(CC(F)F)c(C)c1C(=O)NCc1cccnc1,-6.920160000000001,,-0.0,0,7044.0
2040,ZINC000187854900,CC(C)OC(=O)CCN1CCO[C@H](c2ccc(F)cc2Cl)C1,-6.48395,CC(C)OC(=O)CCN1CCO[C@H](c2ccc(F)cc2Cl)C1,-6.48395,,-0.0,0,5537.0
1733,ZINC000351571699,CN(C)Cc1cc(C(=O)NC[C@H]2CCCN(CC#N)C2)no1,-6.7835,CN(C)Cc1cc(C(=O)NC[C@H]2CCCN(CC#N)C2)no1,-6.7835,,-0.0,0,6610.0
8124,ZINC000510883302,CC[C@@H](C)[C@H](NS(C)(=O)=O)C(=O)N1CCN(c2cccnn2)CC1,-5.52088,CC[C@@H](C)[C@H](NS(C)(=O)=O)C(=O)N1CCN(c2cccnn2)CC1,-5.52088,,-0.0,0,2449.0
9853,ZINC000662283858,Cc1cc(CN2CCc3ccccc3[C@@H]2CN)ncn1,-7.321510000000001,Cc1cc(CN2CCc3ccccc3[C@@H]2CN)ncn1,-7.321510000000001,,-0.0,0,8126.0
4437,ZINC000610075034,C[C@@H]1CN(C(=O)CN(C)S(=O)(=O)c2cccnc2)CC[S@@]1=O,-4.991709999999999,C[C@@H]1CN(C(=O)CN(C)S(=O)(=O)c2cccnc2)CC[S@+]1[O-],-4.991709999999999,,-0.0,0,1284.0
5733,ZINC000638889547,CC[C@H](Oc1ccccc1F)C(=O)N1C[C@@H](C)[C@@H](CN)C1,-7.090269999999999,CC[C@H](Oc1ccccc1F)C(=O)N1C[C@H](CN)[C@H](C)C1,-7.090269999999999,,-0.0,0,7526.0
3332,ZINC000452388510,C[C@@H](Oc1ccccn1)C(=O)N[C@H]1CCCN(CCCO)C1,-6.893269999999999,C[C@@H](Oc1ccccn1)C(=O)N[C@H]1CCCN(CCCO)C1,-6.893269999999999,,-0.0,0,6963.0
1140,ZINC000623570225,CCO[C@H](C(=O)Nc1ccc(C(F)(F)F)cc1)C1CC1,-5.86681,CCO[C@H](C(=O)Nc1ccc(C(F)(F)F)cc1)C1CC1,-5.86681,,-0.0,0,3445.0
5045,ZINC000286880903,COCC(C)(C)CCCNC(=O)NCc1ccc(C(=O)OC)o1,-5.77557,COCC(C)(C)CCCNC(=O)NCc1ccc(C(=O)OC)o1,-5.77557,,-0.0,0,3175.0
4394,ZINC000366382299,FC(F)c1nc(C2(NCc3ccccn3)CCC2)no1,-5.76945,FC(F)c1nc(C2(NCc3ccccn3)CCC2)no1,-5.76945,,-0.0,0,3163.0
3933,ZINC000493718500,CN(C/C=C/C(=O)N[C@@H](Cc1ccccc1)C(N)=O)CC(F)(F)F,-7.35775,CN(C/C=C/C(=O)N[C@@H](Cc1ccccc1)C(N)=O)CC(F)(F)F,-7.35775,,-0.0,0,8230.0
5429,ZINC000345154113,COc1cccc(OCCCNC(=O)COC(C)(C)C(F)(F)F)c1,-7.6393,COc1cccc(OCCCNC(=O)COC(C)(C)C(F)(F)F)c1,-7.6393,,-0.0,0,8805.0
2545,ZINC000180640693,CN(C)C(=O)NCCNC(=O)C1(c2ccc(Cl)c(Cl)c2)CCC1,-6.13284,CN(C)C(=O)NCCNC(=O)C1(c2ccc(Cl)c(Cl)c2)CCC1,-6.13284,,-0.0,0,4358.0
3831,ZINC000315062164,Cc1cccc(CN(C)CCOc2ccccc2C(=O)O)c1,-6.443219999999999,Cc1cccc(CN(C)CCOc2ccccc2C(=O)O)c1,-6.443219999999999,,-0.0,0,5406.0
8406,ZINC000615699680,C[C@H](N[C@H]1CCCc2c1cnn2C(C)(C)C)C(=O)NC1(C#N)CCC1,-5.87403,C[C@H](N[C@H]1CCCc2c1cnn2C(C)(C)C)C(=O)NC1(C#N)CCC1,-5.87403,,-0.0,0,3474.0
5365,ZINC000351584233,Cc1cc2c(o1)CC(C)(C)C[C@H]2NC(=O)N[C@H](C)C(F)(F)F,-5.65384,Cc1cc2c(o1)CC(C)(C)C[C@H]2NC(=O)N[C@H](C)C(F)(F)F,-5.65384,,-0.0,0,2808.0
6993,ZINC000106935768,C[C@@H](O)[C@@H]1CCCCN1CC(=O)N(Cc1ccccc1)C(C)(C)C,-6.56819,C[C@@H](O)[C@@H]1CCCCN1CC(=O)N(Cc1ccccc1)C(C)(C)C,-6.56819,,-0.0,0,5813.0
3166,ZINC000474264085,CCOC(=O)[C@H](C)N(C)CCOc1cccc2ccccc21,-6.97355,CCOC(=O)[C@H](C)N(C)CCOc1cccc2ccccc12,-6.97355,,-0.0,0,7206.0
4619,ZINC000289649063,Cc1nc(-c2cccc(NC(=O)NCCS(=O)(=O)C(C)C)c2)oc1C,-4.501530000000001,Cc1nc(-c2cccc(NC(=O)NCCS(=O)(=O)C(C)C)c2)oc1C,-4.501530000000001,,-0.0,0,656.0
5496,ZINC000270494091,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)c1cnn(C)c1)c1ccccc1,-6.2710300000000005,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)c1cnn(C)c1)c1ccccc1,-6.2710300000000005,,-0.0,0,4833.0
7869,ZINC000441437796,CC(C)CN1CCCC[C@@H]1CNC(=O)[C@@H]1OCCc2ccccc21,-8.16553,CC(C)CN1CCCC[C@@H]1CNC(=O)[C@@H]1OCCc2ccccc21,-8.16553,,-0.0,0,9477.0
9709,ZINC000049581293,O=S(=O)(Cc1ccccc1Cl)Nc1ccc(N2CCCC2)nc1,-6.98637,O=S(=O)(Cc1ccccc1Cl)Nc1ccc(N2CCCC2)nc1,-6.98637,,-0.0,0,7239.0
9305,ZINC000499666934,CC[C@@H]1CCCCN1CCNC(=O)c1csc2ccccc12,-8.85642,CC[C@@H]1CCCCN1CCNC(=O)c1csc2ccccc12,-8.85642,,-0.0,0,9832.0
9647,ZINC000249349744,O[C@@H]1CCCC[C@H]1N1CCN([C@H]2CCCC[C@H]2O)CC1,-6.89272,O[C@@H]1CCCC[C@H]1N1CCN([C@H]2CCCC[C@H]2O)CC1,-6.89272,,-0.0,0,6960.0
7395,ZINC000641648468,Cc1nc2c(c(N[C@@H]3C[C@H](N4CCOCC4)C3(C)C)n1)CCCC2,-7.694539999999999,Cc1nc2c(c(N[C@@H]3C[C@H](N4CCOCC4)C3(C)C)n1)CCCC2,-7.694539999999999,,-0.0,0,8893.0
831,ZINC000351980519,Cc1cc(CN2C[C@H](F)C[C@H]2CN(C)C(=O)CC(C)C)on1,-5.45939,Cc1cc(CN2C[C@H](F)C[C@H]2CN(C)C(=O)CC(C)C)on1,-5.45939,,-0.0,0,2285.0
6683,ZINC000062010341,CN(CCNc1ncc(Cl)cc1Cl)C1CC1,-6.12694,CN(CCNc1ncc(Cl)cc1Cl)C1CC1,-6.12694,,-0.0,0,4341.0
130,ZINC000562339476,O=C(NCCOc1cccc2ccccc21)N[C@@H]1[C@@H]2CCC[C@@H]21,-7.18075,O=C(NCCOc1cccc2ccccc12)N[C@@H]1[C@@H]2CCC[C@@H]21,-7.18075,,-0.0,0,7768.0
8637,ZINC000655026856,C[C@@H](C(=O)N1CCSC[C@H](C)C1)N1CC(C)C1,-5.19516,CC1CN([C@@H](C)C(=O)N2CCSC[C@H](C)C2)C1,-5.19516,,-0.0,0,1670.0
3101,ZINC000632060610,CN1CCO[C@@H](CS(=O)(=O)N2CCC[C@H](CC(N)=O)C2)C1,-5.379230000000001,CN1CCO[C@@H](CS(=O)(=O)N2CCC[C@H](CC(N)=O)C2)C1,-5.379230000000001,,-0.0,0,2107.0
7471,ZINC000347243940,COC(=O)[C@H](NC(=O)[C@@H]1CCN(C)C(=O)C1)c1ccc2c(c1)CCO2,-7.45481,COC(=O)[C@H](NC(=O)[C@@H]1CCN(C)C(=O)C1)c1ccc2c(c1)CCO2,-7.45481,,-0.0,0,8448.0
8590,ZINC000660352504,COC[C@H](CCNC(=O)NCc1ccc(NS(C)(=O)=O)cc1)OC,-6.1490800000000005,COC[C@H](CCNC(=O)NCc1ccc(NS(C)(=O)=O)cc1)OC,-6.1490800000000005,,-0.0,0,4425.0
6104,ZINC000592568889,COC(=O)[C@H](CC(C)(C)C)NC(=O)C[C@@H]1CNCCO1,-6.53883,COC(=O)[C@H](CC(C)(C)C)NC(=O)C[C@@H]1CNCCO1,-6.53883,,-0.0,0,5717.0
2632,ZINC000446506051,Cc1ccc2c(c1)CC[C@@H]2NC(=O)C(=O)Nc1ccc(Cl)cn1,-8.22922,Cc1ccc2c(c1)CC[C@@H]2NC(=O)C(=O)Nc1ccc(Cl)cn1,-8.22922,,-0.0,0,9543.0
458,ZINC000412816489,O=C(COc1cccc([N+](=O)[O-])c1)N[C@H]1CCCC(F)(F)[C@@H]1O,-6.9657,O=C(COc1cccc([N+](=O)[O-])c1)N[C@H]1CCCC(F)(F)[C@@H]1O,-6.9657,,-0.0,0,7183.0
1368,ZINC000488438202,CC(C)[C@H]1C[C@H](N[C@@H](C)c2cc3ccccc3o2)CS1,-8.422239999999999,CC(C)[C@H]1C[C@H](N[C@@H](C)c2cc3ccccc3o2)CS1,-8.422239999999999,,-0.0,0,9683.0
1159,ZINC000397853596,C[C@H]1CC[C@@H](CNc2ccnc(C(F)(F)F)c2)O1,-5.5797300000000005,C[C@H]1CC[C@@H](CNc2ccnc(C(F)(F)F)c2)O1,-5.5797300000000005,,-0.0,0,2601.0
1636,ZINC000580333078,COC(=O)[C@@]1(C)CCN(C(=O)c2sc(-c3ccccc3F)nc2C)C1,-5.88231,COC(=O)[C@@]1(C)CCN(C(=O)c2sc(-c3ccccc3F)nc2C)C1,-5.88231,,-0.0,0,3506.0
